_id,Job Title,Company Name,Location,Job Type,Workplace Type,Years of Experience,Career Level,Job Category,Skills,Job Link
680d059b9eeca96d883e4c93,Sales Manager,Global Food Investment -,"10th of Ramadan City, Sharqia, Egypt",Full Time,On-site,· 2+ Yrs of Exp,Manager,· Sales/Retail,"['· Sales Manager', '· sales skills', '· Sales Target', '· Skills', '· Sales', '· business', '· Business Administration', '· English', '· Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vUU27W0mhdIz-Sales-Manager-Global-Food-Investment-Sharqia-Egypt
680d059b9eeca96d883e4c94,Construction QC Engineer,Zamil Steel Buildings Co -,"6th of October, Giza, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Project Engineer', '· Planning Engineer', '· Civil Engineering', '· Letter of Credit', '· Approval Drawings', '· Project Management', '· Shipments', '· Order Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/38xD9tJ9sONF-Construction-QC-Engineer-Zamil-Steel-Buildings-Co-Giza-Egypt
680d059b9eeca96d883e4c95,Telesales Executive,Yalla -,"Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Business Development,"['· Negotiation', '· Sales', '· Telesales', '· Communication', '· Customer Service', '· negotiation skills', '· sales skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1RturYBRaWNH-Telesales-Executive-Yalla-Cairo-Egypt
680d059b9eeca96d883e4c96,Partner Support Advisor,Property Finder Group -,"Cairo, Egypt",Full Time,Hybrid,· 1 - 5 Yrs of Exp,Entry Level,· Customer Service/Support,"['· Customer Care', '· Customer Service', '· Customer Support', '· Call Center', '· English', '· Chat Support']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/uCeP115jDLR2-Partner-Support-Advisor-Property-Finder-Group-Cairo-Egypt
680d059b9eeca96d883e4c97,Assembly process Engineer,Groupe- Atlantic -,"10th of Ramadan City, Cairo, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Experienced,· Manufacturing/Production,"['· Engineering', '· Mechanical Engineering', '· Production', '· Process', '· Manufacturing', '· Process Improvement', '· Python', '· Six Sigma']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/lsHCuvkA7kNl-Assembly-process-Engineer-Groupe--Atlantic-Cairo-Egypt
680d059b9eeca96d883e4c98,Warehouse Supervisor,American Mattress -,"Badr City, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· Warehouse Management', '· Inventory Control & Accuracy', '· ERP & Warehouse Management Systems (WMS)', '· Report Writing & Documentation', '· Communication & Interdepartmental Coordination', '· Time Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/FOx4ZEXmxZyt-Warehouse-Supervisor-American-Mattress-Cairo-Egypt
680d059b9eeca96d883e4c99,Business Development Manager – Real Estate,Creative Motion -,"Maadi, Cairo, Egypt",Full Time,On-site,· 5+ Yrs of Exp,Manager,· Business Development,"['· Administration', '· business', '· Business Administration', '· Business Development', '· Communication', '· CRM', '· Management', '· Marketing', '· Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/DeO4utQPNwZy-Business-Development-Manager-–-Real-Estate-Creative-Motion-Cairo-Egypt
680d059b9eeca96d883e4c9a,Sales Specialist,Confidential -,"Haram, Giza, Egypt",Full Time,On-site,· 1 - 4 Yrs of Exp,Experienced,· Administration,"['· CRM', '· ERP', '· Marketing', '· MS Office', '· sales skills', '· Sales Support', '· Sales Target']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/6XQbwKcbHhoM-Sales-Specialist-Giza-Egypt
680d059b9eeca96d883e4c9b,Marketing Manager ( Yafel Development Egypt ),Horizon Trade -,"Giza, Egypt",Full Time,On-site,· 5 - 10 Yrs of Exp,Manager,· Marketing/PR/Advertising,"['· Marketing', '· Marketing Strategies', '· Marketing Campaigns', '· campaigns']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Ma5Ju7YDZyW7-Marketing-Manager-Yafel-Development-Egypt-Horizon-Trade-Giza-Egypt
680d059b9eeca96d883e4c9c,Quality Engineer - QC/QA,Confidential -,"khanka, Qalubia, Egypt",Full Time,On-site,· 1 - 5 Yrs of Exp,Experienced,· Manufacturing/Production,"['· Quality Control', '· QA', '· Quality Assurance', '· QC', '· Engineering', '· English', '· Manufacturing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/meIau8Dn3sk3-Quality-Engineer---QCQA-Qalubia-Egypt
680d059b9eeca96d883e4c9d,OD Specialist,Confidential -,"khanka, Qalubia, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Administration,"['· Communication', '· HR', '· OD', '· Recruitment', '· English', '· Computer Skills', '· Skills']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/wCWu46AYbWLi-OD-Specialist-Qalubia-Egypt
680d059b9eeca96d883e4c9e,HR Officer (Yafel Development Egypt ),Horizon Trade -,"Giza, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Human Resources,"['· HR', '· Administration']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/n2fU8RAst9xq-HR-Officer-Yafel-Development-Egypt-Horizon-Trade-Giza-Egypt
680d059b9eeca96d883e4c9f,Accountant,American Mattress -,"Katameya, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Experienced,· Accounting/Finance,"['· Accounting', '· Financial Reporting', '· Excel Proficiency']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/z1AP83V72I6a-Accountant-American-Mattress-Cairo-Egypt
680d059b9eeca96d883e4ca0,Senior Sales Executive,INTELLEVO -,"Dokki, Giza, Egypt",Full Time,Hybrid,· 2 - 4 Yrs of Exp,Experienced,· Business Development,"['· Sales', '· Presentation Skills', '· Negotiation', '· Customer Service', '· Communication', '· CRM', '· Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/GJKzKiIqN48T-Senior-Sales-Executive-INTELLEVO-Giza-Egypt
680d059b9eeca96d883e4ca1,Value-Based Healthcare Analytics Specialist,MEAHCO - Saudi German Health -,"Maadi, Cairo, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Analyst/Research,"['· SQL', '· python development', '· SAS', '· Tableau', '· Power BI', '· QlikView', '· Microsoft Excel', '· Microsoft Azure', '· AWS']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/C3GaYz9CfuMa-Value-Based-Healthcare-Analytics-Specialist-MEAHCO---Saudi-German-Health-Cairo-Egypt
680d059b9eeca96d883e4ca2,IT Specialist,American Mattress -,"Katameya, Cairo, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Installation/Maintenance/Repair,"['· Network Administration', '· Server Management', '· Information Security', '· Technical Support', '· CCTV & Surveillance Systems', '· Troubleshooting & Problem Solving', '· Documentation & Reporting', '· Team Collaboration']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/GSUpaknnZxwu-IT-Specialist-American-Mattress-Cairo-Egypt
680d059b9eeca96d883e4ca3,Supply Chain Supervisor,UNI Power -,"6th of October, Giza, Egypt",Full Time,On-site,· 4 - 6 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· ERP', '· Import', '· Logistics', '· Management', '· Operations', '· Procurement', '· Purchasing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/FC8Kt7Y8wFKW-Supply-Chain-Supervisor-UNI-Power-Giza-Egypt
680d059b9eeca96d883e4ca4,Assistant Manager ( Transportation Department ),Emeco Travel  -,"Downtown, Cairo, Egypt",Full Time,On-site,· 5 - 10 Yrs of Exp,Experienced,· Tourism/Travel,"['· Fleet Management', '· Management', '· Microsoft Office', '· Office management', '· Secretary', '· Tourism', '· Travel', '· Skills', '· Logistics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/IH3YTiWn8Wmo-Assistant-Manager-Transportation-Department-Emeco-Travel-Cairo-Egypt
680d059b9eeca96d883e4ca5,Sales Account Manager- Beheira,Misr Elkheir Foundation -,"Beheira, Egypt",Full Time,On-site,· 2 - 4 Yrs of Exp,Experienced,· Customer Service/Support,"['· Sales', '· Sales Skills', '· Business Development', '· Business Planning', '· Business Acumen', '· Sales Target', '· Account Management', '· Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/gC0OTfjpXOhe-Sales-Account-Manager--Beheira-Misr-Elkheir-Foundation-Beheira-Egypt
680d059b9eeca96d883e4ca6,Vehicle Fleet Supervisor,J&T Express Egypt -,"Maadi, Cairo, Egypt",Full Time,On-site,· 2 - 3 Yrs of Exp,Experienced,· Administration,"['· Fleet', '· Maintenance', '· Management', '· Logistics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/blo0DOsrnywk-Vehicle-Fleet-Supervisor-JT-Express-Egypt-Cairo-Egypt
680d059b9eeca96d883e4ca7,Customer Service Representative.,Caldo e. Freddo -,"Mohandessin, Giza, Egypt",Full Time,On-site,· 3 - 8 Yrs of Exp,Experienced,· Customer Service/Support,"['· Arabic', '· English', '· office', '· Sales', '· Customer Service', '· Communication', '· Software', '· Service', '· Customer Support']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Yq4GtR8NTfYj-Customer-Service-Representative-Caldo-e-Freddo-Giza-Egypt
680d059b9eeca96d883e4ca8,Product Manager,Confidential -,"Downtown, Cairo, Egypt",Full Time,On-site,· 3 - 6 Yrs of Exp,Experienced,· Marketing/PR/Advertising,"['· e-commerce platform', '· Marketing', '· product manager', '· Sales', '· UI Design', '· UI/UX', '· SEO', '· A/B', '· E-Commerce']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/CL0dbgHPRZB3-Product-Manager-Cairo-Egypt
680d059b9eeca96d883e4ca9,Business Development Specialist ( New Product development ),Egyptian Company for Cosmetics -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Business Development,"['· Marketing', '· Business Development', '· Communication', '· Pharmaceutical', '· cosmetics', '· new prodcut', '· Account Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/XtTOXdEN1Yod-Business-Development-Specialist-New-Product-development-Egyptian-Company-for-Cosmetics-Cairo-Egypt
680d059b9eeca96d883e4caa,German Teacher (new academic year September 2025/2026),Confidential -,"Madinaty, Cairo, Egypt",Full Time,On-site,· 1 - 4 Yrs of Exp,Experienced,· Education/Teaching,"['· Education', '· German Teaching', '· german', '· language', '· Teaching', '· learning']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/A7uSLf3YihkX-German-Teacher-new-academic-year-September-20252026-Cairo-Egypt
680d059b9eeca96d883e4cab,Sales Account Manager,Galera Plants  -,"Cairo, Egypt",Full Time,Remote,N/A,Entry Level,· Business Development,"['· Customer Service', '· Sales', '· sales account', '· sales account manager', '· sales skills', '· Sales Target']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1fmzbe5ITGle-Sales-Account-Manager-Galera-Plants-Cairo-Egypt
680d059b9eeca96d883e4cac,Sales Specialist,Galera Plants  -,"Cairo, Egypt",Full Time,Remote,N/A,Entry Level,· Business Development,"['· Sales', '· sales skills', '· Sales Specialist', '· Sales Target', '· Customer Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/wB3XVi3F1ir8-Sales-Specialist-Galera-Plants-Cairo-Egypt
680d059b9eeca96d883e4cad,Security Guard,Global Academic Foundation Hosting University of Hertfordshire UH -,"New Capital, Cairo, Egypt",Full Time,On-site,· 2 - 6 Yrs of Exp,Experienced,· Administration,"['· Communication', '· Safety']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/iB9SgJLdR0AZ-Security-Guard-Global-Academic-Foundation-Hosting-University-of-Hertfordshire-UH-Cairo-Egypt
680d059b9eeca96d883e4cae,Admin Representative,B. G. Karim for Medical Supplies  -,"Cairo, Egypt",Full Time,On-site,· 1 - 2 Yrs of Exp,Entry Level,· Administration,"['· Admin', '· Administration', '· MS Office', '· Office Management', '· Computer Skills', '· Customer Service', '· Customer Support']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/8dOUsfXGwJF4-Admin-Representative-B-G-Karim-for-Medical-Supplies-Cairo-Egypt
680d059b9eeca96d883e4caf,Planner,Specialized Seamless Services  -,"Heliopolis, Cairo, Egypt",Full Time,On-site,· 3 - 7 Yrs of Exp,Experienced,· Logistics/Supply Chain,"['· Logistics', '· Planning', '· planner', '· Supply Chain']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OYJApCPw2wbZ-Planner-Specialized-Seamless-Services-Cairo-Egypt
680d059b9eeca96d883e4cb0,Audio Visual Pre-Sales Engineer,Specialized Seamless Services  -,"Heliopolis, Cairo, Egypt",Full Time,On-site,· 4 - 7 Yrs of Exp,Experienced,· Engineering - Telecom/Technology,"['· AutoCAD', '· Microsoft Visio', '· Microsoft Project']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/LKgyYHemYgDf-Audio-Visual-Pre-Sales-Engineer-Specialized-Seamless-Services-Cairo-Egypt
680d059b9eeca96d883e4cb1,Sales Account Manager,Speed For Trading -,"Cairo, Egypt",Full Time,On-site,· 2 - 5 Yrs of Exp,Experienced,· Sales/Retail,"['· Car', '· Customer Service', '· sales skills', '· Transportation', '· Sales', '· Sales Target', '· account manager', '· Business Administration', '· Communication']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/enNVmReZwFaG-Sales-Account-Manager-Speed-For-Trading-Cairo-Egypt
680d059b9eeca96d883e4cb2,Customs Clearance Agent - Night Shifts,DHL Express Egypt -,"Sheraton, Cairo, Egypt",Full Time,On-site,· 1 - 3 Yrs of Exp,Entry Level,· Customer Service/Support,"['· Customs', '· Gateway', '· Physical Handling', '· Call Center', '· Customer Care', '· Customer Service', '· Customer Support']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/41EKT2nrNLz9-Customs-Clearance-Agent---Night-Shifts-DHL-Express-Egypt-Cairo-Egypt
680d059b9eeca96d883e4cb3,Medical Representative,B. G. Karim for Medical Supplies  -,"Heliopolis, Cairo, Egypt",Full Time,On-site,· 0 - 3 Yrs of Exp,Entry Level,· Medical/Healthcare,"['· Pharmaceutical', '· Sales', '· Sales Target', '· Medical', '· sales skills', '· Pharmacy', '· Sales Field']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QQimlex6EwIv-Medical-Representative-B-G-Karim-for-Medical-Supplies-Cairo-Egypt
680d059b9eeca96d883e4cb4,Site Engineer,Dewan for Real Estate  -,"Alexandria, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Civil', '· Civil Engineering', '· Construction', '· Site layout', '· Site', '· Site Work']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/drpHBhu3Yo7j-Site-Engineer-Dewan-for-Real-Estate-Alexandria-Egypt
680d059b9eeca96d883e4cb5,Senior internal audit,Confidential -,"Bourj Alarab, Alexandria, Egypt",Full Time,On-site,· 7 - 12 Yrs of Exp,Manager,· Accounting/Finance,"['· Accounting', '· Audit', '· Auditing', '· CIA', '· Communication skills', '· Finance', '· Financial', '· Financial Analysis', '· analytical']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Ib6YbyXcFqZS-Senior-internal-audit-Alexandria-Egypt
680d059b9eeca96d883e4cb6,Junior Sales - Real Estate,BrokMark -,"Smart Village, Giza, Egypt",Full Time,On-site,· 0 - 3 Yrs of Exp,Entry Level,· Sales/Retail,"['· Real Estate', '· sales skills', '· Sales', '· Sales Target', '· Customer Service', '· Junior sales', '· Negotiation', '· Communication']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7erVE3Ed7ItA-Junior-Sales---Real-Estate-BrokMark-Giza-Egypt
680d059b9eeca96d883e4cb7,Executive Assistant,Confidential -,"New Cairo, Cairo, Egypt",Full Time,Hybrid,N/A,Entry Level,· Administration,"['· Administration', '· Office management', '· Organizational skills', '· business', '· Presentation Skills', '· Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yOqPyee76rX2-Executive-Assistant-Cairo-Egypt
680d059b9eeca96d883e4cb8,Science Teacher for primary stage,Confidential -,"Madinaty, Cairo, Egypt",Full Time,On-site,· 0 - 3 Yrs of Exp,Entry Level,· R&D/Science,"['· Education', '· primary school', '· Primary', '· Science', '· Teaching']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/IuZu0cnp6DX9-Science-Teacher-for-primary-stage-Cairo-Egypt
680d059b9eeca96d883e4cb9,Human Resources Generalist,Green Line For Glass Metal Architecture -,"Nasr City, Cairo, Egypt",Full Time,On-site,· 2+ Yrs of Exp,Experienced,· Human Resources,"['· HR', '· HR Functions', '· Human Resources', '· Human Resources (HR)', '· Payroll', '· Recruitment', '· Personnel', '· HR Systems', '· Human']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/wG0IkH403bd8-Human-Resources-Generalist-Green-Line-For-Glass-Metal-Architecture-Cairo-Egypt
680d059b9eeca96d883e4cba,Sales Director,Midea Group -,"6th of October, Giza, Egypt",Full Time,On-site,· 15 - 20 Yrs of Exp,Senior Management,· Sales/Retail,"['· B2B', '· MBA', '· Sales Management', '· Sales Target', '· Director', '· business', '· Business Administration', '· Sales', '· Sales Planning']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/VOQaQ065jmad-Sales-Director-Midea-Group-Giza-Egypt
680d059b9eeca96d883e4cbb,Oracle Database Developer - Full Time Remotely,Confidential -,"Sidi Bishr, Alexandria, Egypt",Full Time,Remote,· 3+ Yrs of Exp,Experienced,· IT/Software Development,"['· Oracle PL/SQL', '· Software Development', '· Oracle', '· PL/SQL', '· SQL', '· Information Technology (IT)', '· Database']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OK51PTD5i2ZJ-Oracle-Database-Developer---Full-Time-Remotely-Alexandria-Egypt
680d059b9eeca96d883e4cbc,Warehouse Specialist,Shiny White Dental Center  -,"Cairo, Egypt",Full Time,On-site,· 1 - 4 Yrs of Exp,Experienced,· Accounting/Finance,"['· Logistics', '· Medical', '· store', '· Store Keeping', '· Supply Chain', '· Warehousing', '· Logistics Operations']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/zlVr90OBED8n-Warehouse-Specialist-Shiny-White-Dental-Center-Cairo-Egypt
680d059b9eeca96d883e4cbd,Training Coordinator,Confidential -,"6th of October, Giza, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Administration,"['· Business Administration', '· Administration', '· Microsoft Office', '· Computer Skills', '· Secretary', '· Office Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/R5VQ9QlYHPx0-Training-Coordinator-Giza-Egypt
680d059b9eeca96d883e4cbe,Corporate Lawyer,MY WAY -,"Obour City, Cairo, Egypt",Full Time,On-site,· 3 - 5 Yrs of Exp,Experienced,· Legal,"['· Legal', '· Corporate Law', '· Law']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/85mwqZ4WHQSY-Corporate-Lawyer-MY-WAY-Cairo-Egypt
680d059b9eeca96d883e4cbf,English Nursery Teacher,Cloud9 Academy -,"Cairo, Egypt",Full Time,On-site,· 0 - 18 Yrs of Exp,Entry Level,· Education/Teaching,"['· English Teaching', '· Nursery teacher', '· Nursery', '· Teacher', '· English', '· Education', '· Communication', '· english language', '· English Literature']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/k19w25zII5NH-English-Nursery-Teacher-Cloud9-Academy-Cairo-Egypt
680d059b9eeca96d883e4cc0,Safety Officer,Turnkey trading & Contracting -,"Downtown, Cairo, Egypt",Full Time,On-site,· 3 - 7 Yrs of Exp,Experienced,· Engineering - Construction/Civil/Architecture,"['· Health and Safety', '· Engineering', '· quality', '· Safety Management', '· Safety', '· Quality Assurance']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/OCXh9cczQ1Vo-Safety-Officer-Turnkey-trading-Contracting-Cairo-Egypt
680d059b9eeca96d883e4cc1,Production Engineer,American Mattress -,"Badr City, Cairo, Egypt",Full Time,On-site,· 5 - 7 Yrs of Exp,Experienced,· Manufacturing/Production,"['· Production Planning & Contro', '· ERP & MS Office', '· Industrial Engineering', '· Mechanical Engineering', '· Attention to Detail', '· Technical Knowledge of Machinery', '· Lean manufacturing', '· Manufacturing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/D2N6zYACKiCJ-Production-Engineer-American-Mattress-Cairo-Egypt
680d059b9eeca96d883e4cc2,Sales Development Representative - Remote,CASA One Residential -,"Cairo, Egypt",Full Time,Remote,· 2 - 20 Yrs of Exp,Experienced,· Business Development,"['· Real Estate', '· English', '· Communication skills', '· Sales Target', '· sales skills', '· CRM', '· Business Development', '· Sales Techniques']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/uY3KkT1iKzTG-Sales-Development-Representative---Remote-CASA-One-Residential-Cairo-Egypt
